10050	221630	物見遊山	物見遊山に出かける。	
10051	221631	物情騒然	噂で物情騒然だ。	
10052	221632	文芸復興	ルネサンスは文芸復興だ。	
10053	221633	平衡感覚	平衡感覚が乱れる。	
10054	221634	平身低頭	平身低頭の礼を取る。	
10055	221635	変幻自在	変幻自在の球筋だ。	
10056	221636	片言隻語	片言隻語を拾う。	
10057	221637	傍若無人	傍若無人の振る舞いだ。	
10058	221638	北斗七星	夜空に北斗七星が見える。	
10059	221639	奔放不羈	奔放不羈な詩人だ。	
10060	221640	本家本元	これこそ本家本元の味だ。	
10061	221641	末法思想	末法思想が流行した時代だ。	
10062	221642	万世一系	万世一系の天皇制だ。	
10063	221643	万世不易	万世不易の真理だ。	
10064	221644	万代不易	万代不易の教えだ。	
10065	221645	満身創痍	満身創痍でゴールした。	
10066	221646	無為徒食	無為徒食の日々だ。	
10067	221647	無為無策	無為無策で途方に暮れる。	
10068	221648	無事息災	無事息災に過ごしている。	
10069	221649	無知蒙昧	無知蒙昧な発言だ。	
10070	221650	無味乾燥	無味乾燥な説明だ。	
10071	221651	無欲恬淡	無欲恬淡な人柄だ。	
10072	221652	無理算段	無理算段で資金を集めた。	
10073	221653	無理難題	無理難題を吹っかける。	
10074	221654	免許皆伝	免許皆伝を許された。	
10075	221655	面従腹背	面従腹背の態度だ。	
10076	221656	問答無用	問答無用、連行せよ。	
10077	221657	門外不出	門外不出の秘宝だ。	
10078	221658	夜郎自大	夜郎自大な態度だ。	
10079	221659	唯我独尊	唯我独尊の態度だ。	
10080	221660	優勝劣敗	優勝劣敗の市場だ。	
10081	221661	勇往邁進	勇往邁進する若者だ。	
10082	221662	有為転変	有為転変の世の中だ。	
10083	221663	有害無益	それは有害無益だ。	
10084	221664	有名無実	有名無実の組織だ。	
10085	221665	余韻嫋々	余韻嫋々の演奏だった。	
10086	221666	余裕綽々	余裕綽々の様子だ。	
10087	221667	用意周到	用意周到に計画する。	
10088	221668	羊頭狗肉	羊頭狗肉の宣伝だ。	
10089	221669	落花狼藉	会場は落花狼藉の惨状だ。	
10090	221670	理非曲直	理非曲直を明らかにする。	
10091	221671	率先躬行	率先躬行して模範を示す。	
10092	221672	流言飛語	流言飛語が飛び交う。	
10093	221673	ご覧になる	資料をご覧になりましたか。	
10094	221674	お休みになる	社長は少々お休みになっています。	
10095	221675	ていらっしゃる	お元気でいらっしゃいますか。	
10096	221676	おる	私はこの会社におります。	
10097	221677	いたす	私がいたしましょう。	
10098	221678	存じ上げる	お名前は存じ上げております。	
10099	221679	拝見する	履歴書を拝見しました。	
10100	221680	拝借する	ペンを拝借いたします。	
10101	221681	お持ちする	荷物をお持ちします。	
10102	221682	ご確認いただく	ご確認いただくようお願いします。	
10103	221683	お待ちください	少々お待ちください。	
10104	221684	ご利用ください	ご自由にご利用ください。	
10105	221685	お帰りになる	いつお帰りになりますか。	
10106	221686	でございます	受付は二階でございます。	
10107	221687	おります	資料は準備しております。	
10108	221688	お見えになる	お客様がお見えになった。	
10109	221689	お越しになる	東京へお越しになる。	
10110	221690	仰せの通り	仰せの通りにいたします。	
10111	221691	お心遣い	お心遣いありがとうございます。	
10112	221692	お気持ち	お気持ちだけで十分です。	
10113	221693	お品書き	お品書きをどうぞ。	
10114	221694	ご賞味	ご賞味ください。	
10115	221695	ご利用	ご利用ありがとうございます。	
10116	221696	お問い合わせ	お問い合わせはこちらまで。	
10117	221697	ご案内	会場までご案内します。	
10118	221698	ご連絡	ご連絡お待ちしております。	
10119	221699	ご相談	ご相談に乗ります。	
10120	221700	ご検討	ご検討のほどよろしくお願いします。	
10121	221701	ご対応	早急にご対応いたします。	
10122	221702	ご理解	ご理解ご協力をお願いします。	
10123	221703	ご協力	ご協力いただきありがとうございます。	
10124	221704	ご来場	ご来場ありがとうございます。	
10125	221705	ご参加	ご参加をお待ちしています。	
10126	221706	お疲れ様でした	本日はお疲れ様でした。	
10127	221707	お世話になります	これからお世話になります。	
10128	221708	よろしくお伝えください	ご家族によろしくお伝えください。	
10129	221709	お世話様です	営業部の田中様、お世話様です。	
10130	221710	恐縮です	恐縮ですが、再度ご連絡ください。	
10131	221711	お気遣いなく	どうぞお気遣いなく。	
10132	221712	おかまいなく	どうぞおかまいなく。	
10133	221713	ご遠慮なく	ご遠慮なく召し上がってください。	
10134	221714	お耳に入る	お耳に入ったかもしれませんが。	
10135	221715	ご存じの通り	ご存じの通り、価格が改定された。	
10136	221716	お許しください	遅刻の件お許しください。	
10137	221717	お目にかける	サンプルをお目にかけます。	
10138	221718	ご笑覧ください	詳細は資料をご笑覧ください。	
10139	221719	ご列席	ご列席ありがとうございます。	
10140	221720	ご自愛ください	季節の変わり目、ご自愛ください。	
10141	221721	出る杭は打たれる	出る杭は打たれるが、実力は隠せない。	
10142	221722	三人寄れば文殊の知恵	三人寄れば文殊の知恵で解決策が出た。	
10143	221723	案ずるより産むが易し	案ずるより産むが易し、まず始めてみよう。	
10144	221724	急がば回れ	急がば回れ、安全な道を行こう。	
10145	221725	花は桜木人は武士	花は桜木人は武士と言われるように桜は特別だ。	
10146	221726	井の中の蛙	井の中の蛙大海を知らず。	
10147	221727	弘法にも筆の誤り	弘法にも筆の誤り、時にはミスもある。	
10148	221728	論より証拠	論より証拠、データを見せよう。	
10149	221729	絵に描いた餅	計画だけでは絵に描いた餅だ。	
10150	221730	口は禍の元	口は禍の元、余計なことは言うな。	
10151	221731	病は気から	病は気からと言うから元気を出して。	
10152	221732	塵も積もれば山となる	塵も積もれば山となるで貯金しよう。	
10153	221733	郷に入っては郷に従え	郷に入っては郷に従え、現地の習慣を守ろう。	
10154	221734	備えあれば憂いなし	備えあれば憂いなし、早めに準備しよう。	
10155	221735	住めば都	住めば都で田舎の生活も悪くない。	
10156	221736	千里の道も一歩から	千里の道も一歩から、今日から始めよう。	
10157	221737	時は金なり	時は金なり、無駄話はやめよう。	
10158	221738	捕らぬ狸の皮算用	賞金の使い道を考えるなんて捕らぬ狸の皮算用だ。	
10159	221739	負うた子に教えられて浅瀬を渡る	負うた子に教えられて浅瀬を渡るで後輩に教わった。	
10160	221740	藪をつついて蛇を出す	余計なことを言って藪をつついて蛇を出した。	
10161	221741	蒔かぬ種は生えぬ	蒔かぬ種は生えぬ、まず行動だ。	
10162	221742	蓼食う虫も好き好き	蓼食う虫も好き好き、趣味に口出しするな。	
10163	221743	触らぬ神に祟りなし	触らぬ神に祟りなし、関わらないほうがいい。	
10164	221744	二兎を追う者は一兎をも得ず	二兎を追う者は一兎をも得ず、一つに集中しよう。	
10165	221745	遠くの親類より近くの他人	遠くの親類より近くの他人、ご近所付き合いは大切だ。	
10166	221746	色は匂へど散りぬるを	色は匂へど散りぬるを、良いことばかりは続かない。	
10167	221747	命あっての物種	命あっての物種、休むときは休もう。	
10168	221748	金は天下の回り物	金は天下の回り物、使い方次第で戻ってくる。	
10169	221749	終わり良ければすべて良し	終わり良ければすべて良し、最後まで頑張ろう。	
10170	221750	海老で鯛を釣る	海老で鯛を釣るつもりで小さな投資をした。	
10171	221751	鉄は熱いうちに打て	鉄は熱いうちに打て、やる気のある今やろう。	
10172	221752	犬も歩けば棒に当たる	犬も歩けば棒に当たる、散歩中に懸賞に当たった。	
10173	221753	腹の虫が収まらない	あの態度には腹の虫が収まらない。	
10174	221754	嘘も方便	サプライズのための嘘は嘘も方便だ。	
10175	221755	似た者夫婦	あの二人は似た者夫婦だ。	
10176	221756	類は友を呼ぶ	類は友を呼ぶで趣味の仲間が増えた。	
10177	221757	歴史は繰り返す	歴史は繰り返す、同じ過ちを犯すな。	
10178	221758	かませ犬	今回もかませ犬にされてしまった。	
10179	221759	明けない夜はない	明けない夜はない、きっと良くなる。	
10180	221760	壁に耳あり障子に目あり	壁に耳あり障子に目あり、声が大きい。	
10181	221761	旅の恥はかき捨て	旅の恥はかき捨てと割り切って楽しもう。	
10182	221762	長者の万灯より貧者の一灯	長者の万灯より貧者の一灯、気持ちが大切だ。	
10183	221763	藪医者	藪医者にかかって悪化した。	
10184	221764	我が身をつねって人の痛さを知れ	我が身をつねって人の痛さを知れというだろう。	
10185	221765	良薬は口に苦し	良薬は口に苦し、忠告を聞いておこう。	
10186	221766	若い時は二度ない	若い時は二度ない、今を大切にしよう。	
10187	221767	そうそう	そうそう、それが言いたかった。	
10188	221768	やっぱし	やっぱし行くのやめた。	
10189	221769	えーっと	えーっと、確か三番地だった。	
10190	221770	あのー	あのー、ちょっといいですか。	
10191	221771	やばい	このラーメン、やばいうまさだ。	
10192	221772	うそでしょ	うそでしょ、本当に当たったの？	
10193	221773	マジで	マジで感動した。	
10194	221774	がんばって	試験、がんばってね。	
10195	221775	お疲れさま	今日はお疲れさま。	
10196	221776	大丈夫です	大丈夫です、心配しないで。	
10197	221777	わかった	わかった、すぐ行く。	
10198	221778	そうですね	そうですね、難しい質問ですね。	
10199	221779	いいですね	いいですね、その案。	
10200	221780	ごめんね	先に行くね、ごめんね。	
10201	221781	どういたしまして	どういたしまして、気にしないで。	
10202	221782	お邪魔しました	では、お邪魔しました。	
10203	221783	いってきます	行ってきます、行ってらっしゃい。	
10204	221784	ただいま	ただいま、おかえり。	
10205	221785	おかえり	おかえり、遅かったね。	
10206	221786	お先にどうぞ	お先にどうぞ、遠慮なく。	
10207	221787	なんでもない	顔が暗いよ、なんでもない？	
10208	221788	ちなみに	ちなみに彼は独身だ。	
10209	221789	おっと	おっと、忘れるところだった。	
10210	221790	わーい	わーい、当たった！	
10211	221791	あーあ	あーあ、また残業だ。	
10212	221792	うーん	うーん、どうしようかな。	
10213	221793	ふーん	ふーん、そうなんだ。	
10214	221794	へー	へー、そんなことあるんだ。	
10215	221795	うわー	うわー、すごい人だかりだ。	
10216	221796	わお	わお、大きい犬だね。	
10217	221797	よし	よし、始めよう。	
10218	221798	だめもと	だめもとで聞いてみる。	
10219	221799	なんてね	実は当選した…なんてね。	
10220	221800	けっこうです	結構です、大丈夫です。	
10221	221801	わー、すごい	わー、すごい夜景だ。	
10222	221802	楽しみだね	明日の旅行、楽しみだね。	
10223	221803	いいよ	いいよ、貸してあげる。	
10224	221804	ダメだよ	ダメだよ、そんなことしちゃ。	
10225	221805	しょうがない	しょうがない、手伝ってあげる。	
10226	221806	なんなの	なんなの、その態度。	
10227	221807	モヤモヤする	その言い方、モヤモヤする。	
10228	221808	ひょっとして	ひょっとして忘れたの？	
10229	221809	すごく	すごく嬉しい。	
10230	221810	めっちゃ	めっちゃ面白かった。	
10231	221811	ほんとに	ほんとにありがとう。	
10232	221812	やだ	やだ、恥ずかしい。	
10233	221813	いいなー	いいなー、海外旅行。	
10234	221814	かわいそうに	かわいそうに、転んだの。	
10235	221815	確かに	確かにそうかもね。	
10236	221816	もしかして	もしかして、ジェラシー？	
10237	221817	一言で言うと	一言で言うと、難しい。	
10238	221818	なんといっても	なんといっても新鮮さだ。	
10239	221819	そうは言っても	そうは言っても時間がない。	
10240	221820	ううん	ううん、違うよ。	
10241	221821	はいはい	はいはい、分かったよ。	
10242	221822	えっ	えっ、もう終わり？	
10243	221823	ふんふん	ふんふん、それで？	
10244	221824	なるほどう	なるほどう、納得した。	
10245	221825	それはそうと	それはそうと、昼ごはん食べた？	
10246	221826	あいつ	あいつ、また遅刻だ。	
10247	221827	なにか	なにか手伝おうか？	
10248	221828	だれか	だれか来たみたい。	
10249	221829	たぶんね	たぶんね、行けたら行く。	
10250	221830	だいじょうぶかな	台風、だいじょうぶかな。	
