1267	212599	うるさい	もううるさいな！	Shut up already!
1268	212600	エネルギー	怒りはエネルギー。	Anger is an energy.
1269	212601	エンジン	エンジンを止めろ！	Stop the engine!
1270	212602	オーバー	彼はオーバーを脱いだ。	He took off his overcoat.
1271	212603	おじいさん	おじいさんの世話をする。	I take care of my grandfather.
1272	212604	おしゃべり	彼女はおしゃべりだ。	She has a loose tongue.
1273	212605	おそらく	おそらく遅れる。	I'll probably be late.
1274	212606	オフィス	彼女のオフィスはどこ？	Where's her office?
1275	212607	おまえ	おまえは首だ。	You're fired.
1276	212608	おめでとう	おめでとう！	Congratulations!
1277	212609	おや	自分でおやり！	Do it by yourself.
1278	212610	およそ	およそ２週間で。	In about two weeks.
1279	212611	お互い	お互い仇同士だ。	They are bitter enemies.
1280	212612	お昼	お昼ですよ。	Lunch is on.
1281	212613	お腹	お腹痛いの？	Does your stomach hurt?
1282	212614	カー	カールだわ。	That's Carl.
1283	212615	カード	カード使えますか？	Do you accept credit cards?
1284	212616	がっかり	がっかりだよ。	I'm disappointed.
1285	212617	かなり	かなり寒い。	It's pretty cold.
1286	212618	かもしれない	明日は雨かもしれない。	It may rain tomorrow.
1287	212619	かわいそう	かわいそうに！	What a pity!
1288	212620	かわいらしい	何とかわいらしい人形だ！	What a lovely doll!
1289	212621	きちんと	きちんと座りなさい。	Sit up straight.
1290	212622	きつい	私の靴、きついの。	My shoes are too small.
1291	212623	キャプテン	私がキャプテンです。	I'm the captain.
1292	212624	キャンプ	一緒にキャンプに行かない？	Would you like to go camping with us?
1293	212625	ぐっすり	ぐっすり寝たよ。	I had a good sleep.
1294	212626	クラシック	クラシックはありません。	I don't have any classical music.
1295	212627	グラス	グラスを割った。	I broke a glass.
1296	212628	グランド	イングランド出身です。	I'm from England.
1297	212629	クリーム	バターはクリームで作る。	Butter is made from cream.
1298	212630	クリスマス	メリークリスマス！	Merry Christmas!
1299	212631	グループ	彼はグループからはぐれた。	He strayed from his group.
1300	212632	ケース	そのスーツケース重い？	Are your suitcases heavy?
1301	212633	ゲーム	ゲームしようよ。	Let's play a game.
1302	212634	けち	彼はとてもけちだ。	He is very stingy with his money.
1303	212635	コーチ	コーチでした。	I was a coach.
1304	212636	コード	製品コードは何ですか？	What's the product's code?
1305	212637	ゴール	ゴールはまだ先だ。	The goal is still some distance away.
1306	212638	コピー	コピー用紙が要ります。	I need printer paper.
1307	212639	ごめんなさい	遅れてごめんなさい。	Please excuse my being late.
1308	212640	これら	これらは人間だ。	These are people.
1309	212641	こんなに	普段こんなに無口なの？	Are you normally this quiet?
1310	212642	こんにちは	こんにちは。	Hello!
1311	212643	サービス	あの店はサービスが良い。	That store gives good service.
1312	212644	サイン	ここでサインして。	Sign here.
1313	212645	ざっと	彼の本にざっと目を通した。	I dipped into his book.
1314	212646	さっぱり	私にはさっぱり。	It's all Greek to me.
1315	212647	さて	さて、何しようか？	Well, what shall we do?
1316	212648	ジーンズ	ジーンズは完売しました。	We're sold out of jeans.
1317	212649	ジェット機	ジェット機は東京に着陸した。	The jet landed at Tokyo.
1318	212650	しきりに	トムはしきりに謝った。	Tom apologized profusely.
1319	212651	じっと	じっとして！	Hold it!
1320	212652	しばしば	近頃彼にしばしば会う。	I have seen much of him lately.
1321	212653	しまい	もうおしまい？	Is it over yet?
1322	212654	しまう	また太ってしまう！	I'll gain weight again!
1323	212655	しまった	寝てしまった。	I fell asleep.
1324	212656	しゃべる	今はしゃべるな。	Don't talk now.
1325	212657	ジュース	ジュースを飲んで。	Drink your juice.
1326	212658	スイッチ	スイッチは切れている。	The switch is off.
1327	212659	スープ	スープはどう？	How's the soup?
1328	212660	スキー	スキーは滑る？	Do you ski?
1329	212661	スケート	スケートってできる？	Can you skate?
1330	212662	すごい	すごい花火だ！	These fireworks are spectacular!
1331	212663	スター	イースターおめでとう。	Happy Easter!
1332	212664	スタイル	彼はスタイルがいい。	He has a nice build.
1333	212665	スタンド	ニューススタンドで買えますよ。	You can buy it at newsstands.
1334	212666	ずっと	ずっと順調だね。	He's been batting a thousand.
1335	212667	すてき	このケーキはすてき！	The cake tastes divine!
1336	212668	スピーチ	明日スピーチをします。	I'll give a speech tomorrow.
1337	212669	すみません	すみません。	I'm sorry.
1338	212670	セット	セットを片づけろ。	Strike the set.
1339	212671	センター	コールセンターで働いてます。	I work in a call center.
1340	212672	そこで	そこで止まって。	Stop there.
1341	212673	そっくり	父親にそっくりだ。	He is the image of his father.
1342	212674	そっと	そっとしといてやれよ。	Leave him alone.
1343	212675	そのうち	そのうち分かるよ。	You'll understand sooner or later.
1344	212676	そのまま	そのまま続けて。	Keep going.
1345	212677	ソファー	ソファーの上だよ。	It's on the sofa.
1346	212678	それぞれ	人それぞれ。	There's all kinds of people.
1347	212679	それでも	それでもよかった。	Even so, it was nice.
1348	212680	それとも	朝型？それとも夜型？	Are you a morning person or a night person?
1349	212681	タイプライター	電子タイプライターはありますか。	Do you have an electronic typewriter?
1350	212682	ダイヤ	ダイヤル直通ですか。	Can I dial directly?
1351	212683	タオル	タオルとって！	Give me a towel.
1352	212684	だけど	話があるんだけど。	Can we talk in private?
1353	212685	ただ	言っただろ！	I told you before!
1354	212686	だって	９時だってさ。	He said, "It's nine o'clock."
1355	212687	たっぷり	時間はたっぷりある。	We have all kinds of time.
1356	212688	たとえ	我々は人生を旅にたとえる。	We often compare life to a journey.
1357	212689	たびたび	私はたびたび彼を訪ねます。	I often call on him.
1358	212690	たまらない	痛くてたまらない。	I can't bear the pain.
1359	212691	ダンス	ダンスを学びたい。	I want to learn to dance.
1360	212692	チーズ	はい、チーズ。	Say cheese.
1361	212693	チーム	何人チームですか？	How many people are in your team?
1362	212694	チャンス	最後のチャンス！	Last call!
1363	212695	ちゃんと	ちゃんとやって。	Do it right.
1364	212696	ちょうだい	飴ちょうだい。	I want some candy.
1365	212697	つまり	つまりどういうこと？	What does that mean?
1366	212698	で	何時ですか。	What time do you have?
1367	212699	デート	デートしませんか？	Will you go on a date with me?
1368	212700	ですから	法律ですから。	It's the law.
1369	212701	デモ	デモクラシーとは？	What's democracy?
1370	212702	テント	ここにテントを張ろう。	Let's put up our tent here.
1371	212703	どうか	商売はどうかね。	How's business?
1372	212704	どうしても	どうしても欲しいんだ。	I really do want that.
1373	212705	どこか	どこか痛いの？	Does it hurt anywhere?
1374	212706	ところが	高いところが怖いの？	Are you afraid of heights?
1375	212707	ところで	登校するところです。	I am going to school.
1376	212708	トップ	ストップって言ってね。	Say when.
1377	212709	とにかく	とにかく急げ。	Just hurry up.
1378	212710	ドライブ	ドライブとかどう？	What do you say to going for a drive?
1379	212711	トラック	車がトラックに衝突した。	The car collided with a truck.
1380	212712	ドラマ	韓国ドラマを見る？	Do you watch Korean dramas?
1381	212713	トランプ	トランプは面白い。	Playing cards is fun.
1382	212714	ドレス	あのドレス大好き。	I love that dress.
1383	212715	トン	とんでもない！	No way!
1384	212716	とんでもない	とんでもない！	No way!
1385	212717	どんな	どんな方なの？	What is she like?
1386	212718	どんなに	車があればどんなによいだろう。	How I wish I had a car.
1387	212719	トンネル	山を通してトンネルを通した。	They drove a tunnel through the hill.
1388	212720	なお	余計なお節介だ。	Go about your business.
1389	212721	なかなか	なかなかやるなあ。	It's pretty good.
1390	212722	なぜなら	なぜならそこにあるからさ。	Because it is there.
1391	212723	なにも	なにもかも準備ができた。	Everything is ready.
1392	212724	にっこり	にっこり笑って。	Smile.
1393	212725	ね	連絡してね。	Keep in touch.
1394	212726	ノック	誰かノックしてる？	Is someone knocking on the door?
1395	212727	のんびり	のんびり行こう。	Take it easy.
1396	212728	パーセント	米の値段が３パーセント上がった。	The price of rice rose by three percent.
1397	212729	バイオリン	私はバイオリンを弾く。	I play the violin.
1398	212730	ハイキング	ハイキングは秋に限る。	Autumn is the best season for going on hikes.
1399	212731	パイプ	床下にパイプを通す。	Run pipes under the floor.
1400	212732	パイロット	彼らはパイロットです。	They are pilots.
1401	212733	はさみ	はさみを取って下さい。	Get me the scissors, please.
1402	212734	パス	ボール、パス！	Pass the ball!
1403	212735	パスポート	パスポートは持った？	Do you have your passport?
1404	212736	バッグ	バッグが開いてるよ。	Your bag's open.
1405	212737	ばったり	彼は横にばったり倒れた。	He fell flat on the floor.
1406	212738	バン	好きなバンドは？	What bands do you like?
1407	212739	ハンサム	彼はハンサムだ。	He's handsome.
1408	212740	ビール	ビール飲む？	Do you want to drink some beer?
1409	212741	ピクニック	ピクニックに行かない？	How about going on a picnic?
1410	212742	びっくり	びっくりだ。	It's a surprise.
1411	212743	ぴったり	服がぴったり合っていた。	It was a perfect fit.
1412	212744	ビデオ	ビデオ見たい人いるの？	Who wants to watch a video?
1413	212745	ピン	ピンとこないな。	That doesn't ring a bell.
1414	212746	ふと	僕はふと足を止めた。	Suddenly, my feet stopped.
1415	212747	プラス	プラスチックは燃えにくい。	Plastic does not burn easily.
1416	212748	プラン	週末のプランは？	What are you going to do over the weekend?
1417	212749	ブレーキ	ブレーキをかけろ！	Hit the brakes!
1418	212750	プロ	ワープロを買いたい。	I want to buy a word processor.
1419	212751	ベルト	シートベルトはした？	Did you fasten the seatbelt?
1420	212752	ペンキ	ペンキ塗りたて注意	Caution! Wet Paint
1421	212753	ベンチ	ベンチに座った。	He seated himself on the bench.
1422	212754	ボーイ	カウボーイごっこをしよう。	Let's make believe that we are cowboys.
1423	212755	ボート	ボートをくれないか。	Can you give me a boat?
1424	212756	ホーム	ホームシックです。	I feel homesick.
1425	212757	ボール	ボールは丸い。	Balls are round.
1426	212758	ほぼ	ほぼ終わった。	I'm almost done.
1427	212759	ぼんやり	彼女はぼんやり顔をしている。	She has an absent look on her face.
1428	212760	まあ	まあ、本当？	Oh no, really?
1429	212761	マーケット	明日フリーマーケットに行こうよ！	Let's go to the flea market tomorrow.
1430	212762	マイク	マイクは笑った。	Mike smiled.
1431	212763	まさか	まさか秘密か？	Is it a secret?
1432	212764	まさに	まさに傑作だ。	This is a masterpiece.
1433	212765	マスター	英語をマスターしたいな。	I'd like to master English.
1434	212766	ママ	ママはどこ？	Where's my mama?
1435	212767	まるで	まるで眠れやしない。	I can't sleep at all!
1436	212768	ミス	ミスでした。	It was a mistake.
1437	212769	ミルク	ミルクはいかが？	How about some milk?
1438	212770	メモ	メモしてる？	Are you taking notes?
1439	212771	メンバー	トムはメンバーですか？	Is Tom a member?
1440	212772	もしも	もしもし。小川ですが。	Hello. This is Ogawa speaking.
1441	212773	やがて	やがて静かになった。	Eventually it became quiet.
1442	212774	やや	風がやや衰えた。	The wind abated a little.
1443	212775	ユーモア	彼はユーモアがない。	He is devoid of humor.
1444	212776	ゆっくり	ゆっくり歩け。	Walk slowly.
1445	212777	よい	気分がよい。	I'm feeling fine now.
1446	212778	ヨーロッパ	ヨーロッパは大陸です。	Europe is a continent.
1447	212779	ヨット	ヨットはブイを回った。	The yacht sailed around a buoy.
1448	212780	よろしく	よろしくね！	It's nice to meet you!
1449	212781	ライター	ライター持ってる？	Have you got a lighter?
1450	212782	ラケット	ラケットは借りれますか。	Can I rent rackets?
1451	212783	ロケット	ロケットで宇宙に行った。	I went to space on a rocket.
1452	212784	ワイン	ワインです。	It's wine.
1453	212785	わがまま	わがままね。	You're selfish.
1454	212786	わざと	わざとやったのね！	You did this intentionally!
1455	212787	哀れ	哀れに思う。	I feel sorry for him.
1456	212788	愛	愛してるよ。	I love you.
1457	212789	愛する	親は子を愛する。	Parents love their children.
1458	212790	愛情	愛情に燃える。	Burn with desire.
1459	212791	挨拶	挨拶に困った。	I was at a loss for an answer.
1460	212792	悪口	人の悪口を言うな。	Don't speak ill of others.
1461	212793	悪魔	彼女は小悪魔なんだ。	She's a little devil.
1462	212794	握る	それは、手に汗握る試合だった。	That was an exciting game.
1463	212795	握手	握手しようぜ！	Give me some skin!
1464	212796	扱う	最高の品を扱う。	Deal in top of the line of goods.
1465	212797	或	君に或る物を見せましょう。	I'll show you something.
1466	212798	安定	この歯が不安定です。	This tooth is wobbly.
1467	212799	暗記	暗記しました。	I learned it by heart.
1468	212800	案	名案ですよ。	That's a good plan.
1469	212801	以前	彼は以前とは違う。	He is not what he used to be.
1470	212802	以来	以来ずっと友人です。	We've been friends ever since.
1471	212803	位	王位を継ぐ。	I succeed to the throne.
1472	212804	位置	彼の正位置はサードだ。	His normal position is third baseman.
1473	212805	依頼	彼女は私の依頼を断った。	She turned down my request.
1474	212806	偉大	彼は偉大な小説家だ。	He is as great a novelist as ever lived.
1475	212807	囲む	赤丸で囲む。	Circle in red pencil.
1476	212808	委員	彼は委員会の委員だ。	He is a member of the committee.
1477	212809	意外	意外だねー。	You don't say.
1478	212810	意志	彼は意志が弱い。	He doesn't have a mind of his own.
1479	212811	意思	何も意思がない。	I have no real intent.
1480	212812	意識	意識を失いました。	I lost consciousness.
1481	212813	椅子	この椅子は軽い。	This chair is light.
1482	212814	為る	今日、東京はとても寒く為るでしょう。	Today, Tokyo will get very cold.
1483	212815	異なる	趣味は異なる。	Tastes differ.
1484	212816	異常	異常ありませんか。	Is everything all right?
1485	212817	移す	風邪を人に移すと治るって本当？	Is it true that you recover from colds when you give them to someone else?
1486	212818	移動	彼は机を右に移動させた。	He moved the desk to the right.
1487	212819	維持	この車の維持は高くつく。	It is expensive running this car.
1488	212820	胃	胃が痛みます。	My stomach hurts.
1489	212821	衣服	布に応じて衣服を裁て。	Cut your coat according to your cloth.
1490	212822	違い	間違いない！	I'm absolutely sure!
1491	212823	違いない	間違いない！	I'm absolutely sure!
1492	212824	違反	ルール違反だぞ。	You're breaking the rules.
1493	212825	医師	私は医師です。	I'm a doctor.
1494	212826	医療	医療保険は使えますか。	Can I use my medical insurance?
1495	212827	育つ	植物は土壌で育つ。	Plants are nourished by earth.
1496	212828	一家	来週一家族越してくる。	Next week a family will move in.
1497	212829	一言	一言言いたい。	Let me say.
1498	212830	一時	もう十一時よ。	It's already 11.
1499	212831	一種	老化現象の一種です。	This is a condition caused by aging.
1500	212832	一瞬	一瞬目を閉じた。	I closed my eyes for a moment.
1501	212833	一人一人	選手一人一人が最善を尽くした。	Every player did his best.
1502	212834	一生	一生懸命働いた。	He worked hard.
1503	212835	一層	彼は事態を一層悪くした。	He added insult to injury.
1504	212836	一体	一体誰かしら？	Who ever can it be?
1505	212837	一致	両極端は一致する。	Extremes meet.
1506	212838	一度に	一度に一事をせよ。	Do one thing at a time.
1507	212839	一般	一般常識よ。	It's common knowledge.
1508	212840	一番	一番乗りだ。	We are the first to arrive.
1509	212841	一方	物価は上がる一方だ。	Prices go on rising.
1510	212842	稲	稲妻が光った。	The lightning flashed.
1511	212843	印	沈黙は承諾の印。	Silence gives consent.
1512	212844	印刷	すぐ印刷します。	I'll print it quickly.
1513	212845	印象	第一印象は大切だ。	First impressions matter.
1514	212846	引っ張る	引っ張るぞ。	We're going to pull it.
1515	212847	引退	引退しました。	I've retired.
1516	212848	引用	引用元はどこですか？	Where is that quote from?
1517	212849	陰	光陰矢の如し。	Time flies like an arrow.
1518	212850	隠す	能ある鷹は爪を隠す。	A smart falcon hides its talons.
1519	212851	隠れる	スタジオはとても狭くて、隠れる場所はない。	The studio is very small, with no place to hide.
1520	212852	宇宙	宇宙は無限だ。	The universe is endless.
1521	212853	羽	何百羽とキジを撃った。	We shot pheasants by the hundred.
1522	212854	嘘	それ嘘だよ。	It's not true.
1523	212855	噂	人の噂も７５日。	It will be a nine-day's wonder.
1524	212856	運	運がいいね。	It's a godsend.
1525	212857	餌	鳥に餌をやれ！	Feed the bird!
1526	212858	営業	私は営業部です。	I am a member of the sales department.
1527	212859	影	写真撮影禁止。	Photography is prohibited.
1528	212860	影響	喫煙は健康に影響する。	Smoking affects our health.
1529	212861	栄養	安いけど栄養豊富です。	It's inexpensive but very nutritious.
1530	212862	永遠	君を永遠に愛します。	I'll love you forever.
1531	212863	永久	彼は永久に日本を離れた。	He left Japan for good.
1532	212864	泳ぎ	泳ぎたいな。	I'd like to swim.
1533	212865	衛星	月は地球の衛星だ。	The moon is the Earth's satellite.
1534	212866	鋭い	彼は耳が鋭い。	He has sharp hearing.
1535	212867	越える	どうにか乗り越えるよ。	I'll get over it somehow.
1536	212868	越す	引っ越すの？	Are we moving?
1537	212869	円	５０円です。	It's 50 yen.
1538	212870	延期	決定は延期された。	The decision was put off.
1539	212871	援助	ご援助を感謝します。	I appreciate your help.
1540	212872	演技	演技はじめ！	Action!
1541	212873	演説	彼は演説した。	He delivered a speech.
1542	212874	演奏	演奏会がとても不安だ。	I'm all in a dither about the concert.
1543	212875	炎	船が炎上した。	The ship went up in flames.
1544	212876	煙	煙でむせた。	I was choked by smoke.
1545	212877	猿	猿は木に登る。	Monkeys climb trees.
1546	212878	縁	縁は異なもの。	Marriages are made in heaven.
1547	212879	汚染	汚染は抑えられます。	Pollution can be controlled.
1548	212880	奥	奥さんはお元気？	How is the wife?
1549	212881	応じる	君が応じる必要はない。	You don't have to respond.
1550	212882	横切る	道路を横切るな。	Don't cross the road.
1551	212883	横断	彼は道路を横断した。	He crossed the street.
1552	212884	王	王位を継ぐ。	I succeed to the throne.
1553	212885	王子	王子は森で道に迷った。	The prince was lost in the woods.
1554	212886	王様	王様は裸だ！	The king is naked!
1555	212887	沖	沖縄県民斯く戦えり。	Thus fought the Okinawan people.
1556	212888	屋根	私の家の屋根は赤い。	The roof of my house is red.
1557	212889	恩	恩に着るよ。	I owe you one.
1558	212890	温暖	この冬は温暖であった。	This winter has been mild.
1559	212891	温度	温度が下がる。	The temperature falls.
1560	212892	穏やか	海は穏やかだった。	The sea was calm.
1561	212893	下さる	約束を守って下さるわね。	You will keep your word, won't you?
1562	212894	下す	決定を下すのは彼の権限だ。	The decision belongs to him.
1563	212895	下り	幕が下りた。	The curtain fell.
1564	212896	化学	化学が嫌いだ。	I hate chemistry.
1565	212897	化粧	化粧してるの？	Are you wearing makeup?
1566	212898	何か	何かあった？	Anything new?
1567	212899	何で	何でもない。	Never mind!
1568	212900	何でも	何でもない。	Never mind!
1569	212901	何とか	何とかしろ！	Do something!
1570	212902	価格	妥当な価格だね。	That's a fair price.
1571	212903	価値	直す価値がある？	Is it worth fixing?
1572	212904	加える	彼は必要な変更を加える。	He makes necessary changes.
1573	212905	加わる	彼が私達に加わるのは当然だと思った。	We took it for granted that he would join us.
1574	212906	加減	いい加減にして！	That's enough!
1575	212907	可	可能ですか？	Is that possible?
1576	212908	可能	可能ですか？	Is that possible?
1577	212909	嫁	彼女が嫁だ。	She's a bride.
1578	212910	家具	彼は家具屋だ。	He deals in furniture.
1579	212911	家事	家事も大切な仕事です。	Housework is also an important job.
1580	212912	家賃	家賃は払った？	Have you paid the rent?
1581	212913	科目	数学は難しい科目だ。	Mathematics is a difficult subject.
1582	212914	歌手	彼は歌手の卵だ。	He is a budding singer.
1583	212915	河	河童の川流れ。	The best swimmers are oftenest drowned.
1584	212916	火災	火災警報が鳴った。	The fire alarm rang.
1585	212917	火曜	今日は火曜です。	Today is Tuesday.
1586	212918	稼ぐ	彼はおおいに稼ぐ。	He earns a great deal.
1587	212919	菓子	お菓子買ってよ。	Buy me a snack.
1588	212920	課	放課後だぜー。	It's after school.
1589	212921	過ごす	連休は何して過ごす？	What will you do over the holidays?
1590	212922	過去	過去は過去。	Let bygones be bygones.
1591	212923	我々	我々が人民だ。	We are the people.
1592	212924	我慢	我慢強いね。	You're patient.
1593	212925	画家	彼は画家だ。	He is a painter.
1594	212926	芽	芽がでてきた。	The buds are just showing.
1595	212927	会	今夜会える？	Can you meet tonight?
1596	212928	会員	私は会員でした。	I was a member.
1597	212929	会計	会計監査があった。	The accounts have been audited.
1598	212930	会合	会合を開いている。	We are having a meeting.
1599	212931	解く	彼は難問を解くのが好きだ。	He likes to work out the difficult questions.
1600	212932	解ける	それ解ける？	Can you solve it?
1601	212933	解決	解決は時間の問題だ。	The settlement is a matter of time.
1602	212934	解釈	それは拡大解釈だね。	That's stretching the point.
1603	212935	回	急がば回れ。	More haste, less speed.
1604	212936	回す	彼を敵に回すな。	Don't make an enemy of him.
1605	212937	回り	車輪が回りだした。	The wheel began to turn.
1606	212938	回復	天気が回復した。	The weather has improved.
1607	212939	快適	気候は快適です。	I really enjoy the climate.
1608	212940	怪我	怪我はない？	Are you hurt?
1609	212941	改善	事態はまだ改善可能だ。	The situation is still capable of improvement.
1610	212942	海外	海外に行きたい。	I want to go abroad.
1611	212943	灰	灰色が好き。	I like the color gray.
1612	212944	絵画	これは絵画だ。	This is a painting.
1613	212945	開始	敵軍が攻撃を開始した。	The hostile army began to attack.
1614	212946	外す	誰にも口外するな。	This is strictly between us.
1615	212947	外交	それは外交辞令だ。	Those words are mere diplomatic niceties.
1616	212948	外出	外出したいな。	I want to go out.
1617	212949	咳	咳が出ますか。	Do you have any coughing?
1618	212950	害	有害ですか。	Is it hazardous?
1619	212951	街	街に行きたい。	I want to go into town.
1620	212952	拡大	それは拡大解釈だね。	That's stretching the point.
1621	212953	格好	格好つけるな。	Come off it!
1622	212954	確かめる	私は事の真相を確かめるつもりだ。	I am going to ascertain the truth of the matter.
1623	212955	確実	絶対確実だ。	There is no doubt.
1624	212956	確認	ご確認ください。	Please confirm.
1625	212957	覚ます	サタンの亡霊が目を覚ます。	Satan's ghost awakes.
1626	212958	覚める	彼は早く目が覚める。	He wakes up early.
1627	212959	覚悟	死ぬ覚悟でやれ。	Do or die.
1628	212960	革	革命記念日万歳！	Celebrate the revolution memorial day!
1629	212961	学	彼は晩学だ。	He acquired education late in his life.
1630	212962	学ぶ	人は経験から学ぶ。	People learn from experience.
1631	212963	学期	二学期は終わった。	The second term came to an end.
1632	212964	学者	彼は物理学者だ。	He is a physicist.
1633	212965	学習	それが最良の英語学習法だ。	That's the best approach to the study of English.
1634	212966	学問	学問に王道なし。	There is no easy road to learning.
1635	212967	楽	道楽しよう。	Let's live it up!
1636	212968	額	差額はありますか。	Is there a difference?
1637	212969	掛かる	壁により掛かるな。	Don't lean against the wall.
1638	212970	割る	鏡を割るな。	Never break a mirror.
1639	212971	活気	この町は活気がない。	This town isn't lively.
1640	212972	活動	就職活動はどう？	How's the job hunt?
1641	212973	活用	彼は風呂敷を十分に活用した。	He took full advantage of the wrapper.
1642	212974	株	株価が急落した。	Stocks fell hard.
1643	212975	刈る	芝は刈る必要がある。	The grass needs cutting.
1644	212976	勘	勘定は勘定。	Business is business.
1645	212977	勘定	勘定は勘定。	Business is business.
1646	212978	勧める	誰かに自殺を勧めることは犯罪ですか？	Is it a crime to encourage someone to commit suicide?
1647	212979	完成	練習が完成を生む。	Practice makes perfect.
1648	212980	完全	完全に負かした。	I beat him completely in the debate.
1649	212981	完了	よし！掃討完了！	Alright! They're all mopped up!
1650	212982	患者	私は患者です。	I'm a patient.
