8552	220132	即時抗告	即時抗告を申し立てる。	
8553	220133	所得税法	所得税法の給与所得控除だ。	
8554	220134	実況見分	交通事故の実況見分だ。	
8555	220135	訴訟係属	訴訟係属の事実だ。	
8556	220136	印紙税法	印紙税法の課税文書だ。	
8557	220137	自衛隊法	自衛隊法の行事参加だ。	
8558	220138	構成要件	構成要件に該当する。	
8559	220139	法定強姦	法定強姦の規定だ。	
8560	220140	共同遺言	共同遺言の効力だ。	
8561	220141	傷害致死	傷害致死罪だ。	
8562	220142	導管実体	ペフトは導管実体だ。	
8563	220143	硬性憲法	硬性憲法の改正だ。	
8564	220144	軟性憲法	軟性憲法と硬性憲法だ。	
8565	220145	注意義務	注意義務を怠った。	
8566	220146	共同相続	共同相続人の協議だ。	
8567	220147	恒久施設	恒久施設の課税だ。	
8568	220148	消滅時効	債権の消滅時効だ。	
8569	220149	公訴時効	公訴時効が完成する。	
8570	220150	時効期間	時効期間の起算日だ。	
8571	220151	非訟事件	非訟事件の手続きだ。	
8572	220152	ＮＰＯ法	ＮＰＯ法上の認証だ。	
8573	220153	虞犯少年	虞犯少年の保護処分だ。	
8574	220154	触法少年	触法少年の送致だ。	
8575	220155	推定無罪	推定無罪の原則だ。	
8576	220156	責任能力	責任能力が問われる。	
8577	220157	準強姦罪	準強姦罪の新設だ。	
8578	220158	集団強姦	集団強姦事件だ。	
8579	220159	あへん法	あへん法の取締りだ。	
8580	220160	ＪＡＳ法	ＪＡＳ法の表示義務だ。	
8581	220161	直接証拠	直接証拠の開示だ。	
8582	220162	間接証拠	間接証拠の積み重ねだ。	
8583	220163	虚偽表示	通謀虚偽表示だ。	
8584	220164	遺言能力	遺言能力の有無だ。	
8585	220165	判決理由	判決理由を明示する。	
8586	220166	取引制限	私的独占・不当な取引制限だ。	
8587	220167	処分保留	起訴を処分保留にする。	
8588	220168	関連法案	関連法案を提出する。	
8589	220169	重要法案	重要法案が国会を通過する。	
8590	220170	間接正犯	間接正犯として処罰される。	
8591	220171	直接正犯	直接正犯の実行行為だ。	
8592	220172	宇宙条約	宇宙条約の批准だ。	
8593	220173	実効支配	領土の実効支配だ。	
8594	220174	契約自由	契約自由の原則だ。	
8595	220175	恩恵期間	商船の恩恵期間だ。	
8596	220176	接続水域	接続水域での追跡権だ。	
8597	220177	確定裁判	確定裁判の効力だ。	
8598	220178	判例違反	判例違反を上告理由とする。	
8599	220179	上告理由	上告理由が制限される。	
8600	220180	許可抗告	許可抗告の手続きだ。	
8601	220181	再審請求	再審請求を申し立てる。	
8602	220182	行為能力	完全な行為能力者だ。	
8603	220183	善意占有	善意占有と悪意占有だ。	
8604	220184	悪意占有	悪意占有者の責任だ。	
8605	220185	立法趣旨	立法趣旨を説明する。	
8606	220186	旅行業法	旅行業法の登録だ。	
8607	220187	交戦団体	交戦団体の承認だ。	
8608	220188	整理解雇	整理解雇の四要件だ。	
8609	220189	遺産分割	遺産分割の協議だ。	
8610	220190	権利濫用	権利濫用に当たる。	
8611	220191	挙証責任	挙証責任を負う。	
8612	220192	立証責任	立証責任の分配だ。	
8613	220193	証明責任	証明責任が転換する。	
8614	220194	審査請求	審査請求を申し立てる。	
8615	220195	酌量減軽	酌量減軽の事由だ。	
8616	220196	譲渡可能	譲渡可能な手形だ。	
8617	220197	譲渡不能	譲渡不能の指名債権だ。	
8618	220198	無害通航	領海の無害通航だ。	
8619	220199	履行遅滞	履行遅滞による損害賠償だ。	
8620	220200	履行不能	契約の履行不能だ。	
8621	220201	債権譲渡	債権譲渡の通知だ。	
8622	220202	資産凍結	テロ資産の凍結だ。	
8623	220203	自然債務	自然債務の履行だ。	
8624	220204	代物弁済	代物弁済による債務消滅だ。	
8625	220205	激甚災害	激甚災害に指定された。	
8626	220206	博物館法	博物館法の登録施設だ。	
8627	220207	海洋秩序	海洋秩序の維持だ。	
8628	220208	自力救済	自力救済は禁止される。	
8629	220209	公の秩序	公の秩序に反する行為だ。	
8630	220210	心裡留保	心裡留保による無効だ。	
8631	220211	取得時効	取得時効の成立だ。	
8632	220212	嫡出推定	嫡出推定の妻の懐胎期間だ。	
8633	220213	待婚期間	女性の待婚期間だ。	
8634	220214	免責事項	利用規約の免責事項だ。	
8635	220215	接見交通	弁護人との接見交通権だ。	
8636	220216	認定死亡	認定死亡の手続きだ。	
8637	220217	法定果実	利息は法定果実だ。	
8638	220218	天然果実	果樹の実は天然果実だ。	
8639	220219	退去強制	退去強制の手続きだ。	
8640	220220	即日結審	即日結審となる。	
8641	220221	抗拒不能	抗拒不能の状態だ。	
8642	220222	特定妊婦	特定妊婦への指導だ。	
8643	220223	法人税法	法人税法の税率だ。	
8644	220224	所掌事務	大臣の所掌事務だ。	
8645	220225	相続税法	相続税法の基礎控除だ。	
8646	220226	無期禁錮	無期禁錮の判決だ。	
8647	220227	争点整理	争点整理手続きだ。	
8648	220228	生前贈与	生前贈与の非課税枠だ。	
8649	220229	共犯証言	共犯証言の信用性だ。	
8650	220230	民事調停	民事調停を申し立てる。	
8651	220231	犯人隠避	犯人隠避罪だ。	
8652	220232	商業地域	商業地域に指定される。	
8653	220233	過失相殺	交通事故の過失相殺だ。	
8654	220234	狩猟鳥獣	狩猟鳥獣の指定だ。	
8655	220235	特定空家	特定空家等に指定される。	
8656	220236	同意年齢	同意年齢の引き上げだ。	
8657	220237	任意組合	任意組合契約だ。	
8658	220238	単純承認	相続の単純承認だ。	
8659	220239	感染症法	感染症法の五類感染症だ。	
8660	220240	権利能力	胎児の権利能力だ。	
8661	220241	強制性交	強制性交等罪だ。	
8662	220242	不法残留	不法残留者だ。	
8663	220243	限嗣相続	英法の限嗣相続だ。	
8664	220244	接道義務	建築基準法の接道義務だ。	
8665	220245	２項道路	２項道路のセットバックだ。	
8666	220246	改善命令	公正取引委員会の改善命令だ。	
8667	220247	通知義務	欠陥の通知義務だ。	
8668	220248	記名押印	記名押印による署名だ。	
8669	220249	保険業法	保険業法の免許制だ。	
8670	220250	税理士法	税理士法の業務だ。	
8671	220251	消費税法	消費税法の軽減税率だ。	
8672	220252	図書館法	図書館法の司書資格だ。	
8673	220253	薬剤師法	薬剤師法の免許だ。	
8674	220254	浄化槽法	浄化槽法の清掃義務だ。	
8675	220255	理容師法	理容師法の免許だ。	
8676	220256	美容師法	美容師法の資格だ。	
8677	220257	特殊公園	特殊公園の指定だ。	
8678	220258	裁判所法	裁判所法の三審制だ。	
8679	220259	弁理士法	弁理士法の資格試験だ。	
8680	220260	信託財産	信託財産の独立性だ。	
8681	220261	内国法人	内国法人と外国法人だ。	
8682	220262	法令番号	法令番号で検索する。	
8683	220263	強行法規	労働法の強行法規だ。	
8684	220264	強行規定	強行規定に反する約款だ。	
8685	220265	再犯防止	再犯防止の施策だ。	
8686	220266	被留置者	被留置者の待遇だ。	
8687	220267	貸金業法	貸金業法の総量規制だ。	
8688	220268	先占取得	無主物の先占取得だ。	
8689	220269	債務名義	債務名義に基づく執行だ。	
8690	220270	特定少年	特定少年への原則送致だ。	
8691	220271	公用収用	土地の公用収用だ。	
8692	220272	法規裁量	法規裁量の限界だ。	
8693	220273	越権代理	越権代理の責任だ。	
8694	220274	犯罪被害	犯罪被害者支援だ。	
8695	220275	行政解剖	遺体の行政解剖だ。	
8696	220276	賠償命令	裁判所の賠償命令だ。	
8697	220277	代理処罰	法人の代理処罰規定だ。	
8698	220278	鑑定留置	心神喪失の鑑定留置だ。	
8699	220279	職権主義	職権主義の訴訟構造だ。	
8700	220280	職権探知	職権探知の事項だ。	
8701	220281	危難失踪	危難失踪の宣告だ。	
8702	220282	公訴事実	公訴事実の要旨だ。	
8703	220283	予防拘禁	予防拘禁制度だ。	
8704	220284	委任契約	委任契約を結ぶ。	
8705	220285	省エネ法	省エネ法の基準だ。	
8706	220286	競業避止	競業避止義務だ。	
8707	220287	重要事実	保険の重要事実だ。	
8708	220288	地位保全	地位の保全を求める。	
8709	220289	不正競争	不正競争防止法だ。	
8710	220290	家事審判	家事審判の手続きだ。	
8711	220291	家事調停	家事調停の申立てだ。	
8712	220292	対人信用	対人信用に基づく融資だ。	
8713	220293	飛び領土	国境の飛び領土だ。	
8714	220294	相隣関係	土地の相隣関係だ。	
8715	220295	証拠能力	証拠能力が認められない。	
8716	220296	供述調書	検察官の供述調書だ。	
8717	220297	限定承認	相続の限定承認だ。	
8718	220298	非親告罪	窃盗は非親告罪だ。	
8719	220299	証人尋問	証人尋問が行われる。	
8720	220300	非常上告	検事総長の非常上告だ。	
8721	220301	認定基準	認定基準を満たす。	
8722	220302	少年院法	少年院法の送致だ。	
8723	220303	刑の量定	刑の量定が争われる。	
8724	220304	嫌疑なし	嫌疑なしで不起訴だ。	
8725	220305	合議審判	合議審判の決定だ。	
8726	220306	事実認定	事実認定の誤りだ。	
8727	220307	文書毀棄	公用文書毀棄罪だ。	
8728	220308	不法領得	不法領得の意思だ。	
8729	220309	墳墓発掘	墳墓発掘罪だ。	
8730	220310	死体損壊	死体損壊罪だ。	
8731	220311	自殺教唆	自殺教唆・自殺幇助罪だ。	
8732	220312	告知義務	保険契約の告知義務だ。	
8733	220313	作為義務	不作為犯の作為義務だ。	
8734	220314	債務免除	債務免除の意思表示だ。	
8735	220315	殺人教唆	殺人教唆の罪だ。	
8736	220316	殺人幇助	殺人幇助罪だ。	
8737	220317	違憲判決	違憲判決が出る。	
8738	220318	違憲判断	違憲判断の留保だ。	
8739	220319	永住許可	永住許可を取得する。	
8740	220320	了解覚書	了解覚書に調印する。	
8741	220321	証拠調べ	証拠調べが始まる。	
8742	220322	強盗致死	強盗致死罪だ。	
8743	220323	行政事件	行政事件訴訟法だ。	
8744	220324	二重処罰	二重処罰の禁止だ。	
8745	220325	請負契約	請負契約を結ぶ。	
8746	220326	あはき法	あはき法の免許だ。	
8747	220327	差し押さえ	給料の差し押さえだ。	
8748	220328	遺言執行者	遺言執行者を指定する。	
8749	220329	麻薬取締法	麻薬取締法の規制だ。	
8750	220330	読み替える	この場合甲を乙と読み替える。	
8751	220331	準禁治産者	準禁治産者宣告だ。	
8752	220332	建築基準法	建築基準法の容積率だ。	
8753	220333	健康保険法	健康保険法の給付だ。	
8754	220334	日本国憲法	日本国憲法第九十六条だ。	
8755	220335	人身保護法	人身保護法の請求だ。	
8756	220336	治安維持法	戦前の治安維持法だ。	
8757	220337	裁判官忌避	裁判官忌避の申立てだ。	
8758	220338	情報公開法	情報公開法の請求だ。	
8759	220339	売春防止法	売春防止法の罰則だ。	
8760	220340	学校教育法	学校教育法の一条校だ。	
8761	220341	教育基本法	教育基本法の理念だ。	
8762	220342	市街化区域	市街化区域と調整区域だ。	
8763	220343	道路交通法	道路交通法の速度規制だ。	
8764	220344	労働組合法	労働組合法の交渉権だ。	
8765	220345	戦時国際法	戦時国際法の違反だ。	
8766	220346	刑事訴訟法	刑事訴訟法の原則だ。	
8767	220347	生活保護法	生活保護法の扶助だ。	
8768	220348	食品衛生法	食品衛生法の基準だ。	
8769	220349	第一級殺人	米法の第一級殺人だ。	
8770	220350	連帯保証人	連帯保証人を立てる。	
8771	220351	公職選挙法	公職選挙法の違反だ。	
8772	220352	推定相続人	皇位の推定相続人だ。	
8773	220353	契約不履行	契約不履行の責任だ。	
8774	220354	計画的犯行	計画的犯行だ。	
8775	220355	未必の故意	未必の故意が認められる。	
8776	220356	一事不再理	一事不再理の原則だ。	
8777	220357	予防接種法	予防接種法の定期接種だ。	
8778	220358	不逮捕特権	議員の不逮捕特権だ。	
8779	220359	重要参考人	重要参考人として出頭させる。	
8780	220360	地方自治法	地方自治法の指定都市だ。	
8781	220361	アイヌ新法	アイヌ新法の先住民族性だ。	
8782	220362	船舶安全法	船舶安全法の検査だ。	
8783	220363	異議申立て	審判に異議申立てをする。	
8784	220364	国民保護法	国民保護法の警報だ。	
8785	220365	外来生物法	外来生物法の特定外来生物だ。	
8786	220366	恒久的施設	租税条約上の恒久的施設だ。	
8787	220367	行政手続法	行政手続法の聴聞だ。	
8788	220368	介護保険法	介護保険法の要介護認定だ。	
8789	220369	国民徴用令	戦時の国民徴用令だ。	
8790	220370	児童福祉法	児童福祉法の児相介入だ。	
8791	220371	入国管理法	入国管理法の在留資格だ。	
8792	220372	大麻取締法	大麻取締法違反だ。	
8793	220373	景品表示法	景品表示法の表示規制だ。	
8794	220374	法的拘束力	法的拘束力を持つ条約だ。	
8795	220375	傷害致死罪	傷害致死罪で起訴された。	
8796	220376	成年後見人	成年後見人が選任された。	
8797	220377	日本銀行法	日本銀行法の政策委員会だ。	
8798	220378	電磁的記録	電磁的記録の不正作出だ。	
8799	220379	法定相続人	法定相続人の範囲だ。	
8800	220380	不服申立て	処分への不服申立てだ。	
8801	220381	管轄裁判所	管轄裁判所に提出する。	
8802	220382	無害通航権	無害通航権を行使する。	
8803	220383	不完全履行	契約の不完全履行だ。	
8804	220384	土地改良法	土地改良法の事業だ。	
8805	220385	灯台下暗し	灯台下暗しで、答えはずっとここにあった。	
8806	220386	雨後の筍	新しいカフェが雨後の筍のように増えた。	
8807	220387	目から鱗が落ちる	先生の説明で目から鱗が落ちた。	
8808	220388	気のおけない	気のおけない友達と飲みに行く。	
8809	220389	泥縄	試験前日に泥縄で勉強する。	
8810	220390	長い物には巻かれろ	長い物には巻かれろと、今回は多数に従う。	
8811	220391	歯が浮く	彼のお世辞は歯が浮くようだ。	
8812	220392	藁にもすがる	藁にもすがる思いで治療を試みた。	
8813	220393	駄目元	駄目元で応募してみたら受かった。	
8814	220394	大目に見る	初犯だから大目に見てやろう。	
8815	220395	金に目が眩む	金に目が眩んで違反に手を染めた。	
8816	220396	腕によりをかける	今日は腕によりをかけて料理を作った。	
8817	220397	袖の下	袖の下を使って許可を取ろうとした。	
8818	220398	血も涙もない	血も涙もない仕打ちに怒りが涌いた。	
8819	220399	縁の下の力持ち	彼は縁の下の力持ち的存在だ。	
8820	220400	涙を呑む	実力差を認めて涙を呑んだ。	
8821	220401	目の毒	ダイエット中だからこれは目の毒だ。	
8822	220402	胸を張る	自分の仕事に胸を張っている。	
8823	220403	山場を迎える	交渉は明日山場を迎える。	
8824	220404	頭を使う	子どもの相手は頭を使う。	
8825	220405	借りてきた猫	初対面の人の前で借りてきた猫のように大人しい。	
8826	220406	口を滑らせる	酒の席で口を滑らせないように。	
8827	220407	鼻で笑う	そんな計画は鼻で笑われるぞ。	
8828	220408	背に腹は代えられぬ	背に腹は代えられぬから値上げも仕方ない。	
8829	220409	身に余る光栄	お話しいただけるとは身に余る光栄です。	
8830	220410	血眼になる	切符を求めて血眼になって探した。	
8831	220411	爪を研ぐ	新人が爪を研いでいる。	
8832	220412	手を拱く	ただ手を拱いて見ていたのではない。	
8833	220413	臍を噛む	あの時買っておけばと臍を噛んでいる。	
8834	220414	首を捻る	彼の論理には首を捻らずにいられない。	
8835	220415	足を掬う	陰で足をすくわれた。	
8836	220416	口八丁	手八丁口八丁で立ち回る。	
8837	220417	手八丁	手八丁の大工さんだ。	
8838	220418	羽が生えたよう	ボーナスは羽が生えたように消えた。	
8839	220419	口が酸っぱくなる	口が酸っぱくなるほど注意した。	
8840	220420	足下を見る	弱みにつけ込んで足下を見る。	
8841	220421	鰻の寝床	この店は鰻の寝床のように細長い。	
8842	220422	河童の川流れ	河童の川流れでベテランもミスをした。	
8843	220423	目に入っても痛くない	孫は目に入っても痛くない。	
8844	220424	胸に秘める	長年胸に秘めてきた夢がある。	
8845	220425	手並み拝見	さあ、手並み拝見といこう。	
8846	220426	目の保養	桜見物はいい目の保養になった。	
8847	220427	意気地なし	意気地なしだから言えなかった。	
8848	220428	石頭	石頭の親父に頼んでも無駄だ。	
8849	220429	天狗	彼は褒められるとすぐ天狗になる。	
8850	220430	兎角	兎角のような空虚な議論だ。	
8851	220431	船出	新会社の船出を祝う。	
8852	220432	赤信号	経営は赤信号だ。	
8853	220433	後の祭り	今となっては後の祭りだ。	
8854	220434	バトンタッチ	世代交代のバトンタッチだ。	
8855	220435	逆鱗	社長の逆鱗に触れた。	
8856	220436	虎口	虎口を逃れて生還した。	
8857	220437	小虎	僕は小虎と呼ばれる。	
8858	220438	大虎	酒席で大虎に化けた。	
8859	220439	兎耳	兎耳の帽子だ。	
8860	220440	両虎	両虎が争う構図だ。	
8861	220441	荊棘	人生の荊棘の道だ。	
8862	220442	尻重	尻重な性格を直したい。	
8863	220443	蛇蝎	彼は蛇蝎のごとく嫌われた。	
8864	220444	虎狼	虎狼のごとき詐欺師だ。	
8865	220445	犬猿	二人は犬猿の仲だ。	
8866	220446	安牌	安牌を切る判断だ。	
8867	220447	犬猫	犬猫の名で知られる評論家だ。	
8868	220448	羝羊	羝羊の生を送る。	
8869	220449	磊塊	磊塊を晴らす。	
8870	220450	楽髪	楽髪という言葉がある。	
8871	220451	楽毛	気の緩みを楽毛と言う。	
8872	220452	刻舟	刻舟の発想を捨てる。	
8873	220453	横串	横串を通して調整する。	
8874	220454	暁鐘	暁鐘を鳴らす改革だ。	
8875	220455	嘘八百	嘘八百を並べるな。	
8876	220456	猿芝居	猿芝居に過ぎない。	
8877	220457	縁の下	縁の下で支える存在だ。	
8878	220458	遠吠え	敗者は遠吠えを残した。	
8879	220459	火の手	批判の火の手が上がる。	
